user_id,monthly_income,current_balance,food_expense_monthly,transport_expense_monthly,shopping_expense_monthly,utilities_expense_monthly,rent_bill_upcoming,internet_bill_upcoming,electricity_bill_upcoming,subscription_netflix,subscription_spotify,subscription_prime,other_upcoming_bills,predicted_balance_15_days
2480,104328,60655,4049,4242,4052,1879,15921,812,2488,199,179,0,1674,84435.0
2481,55585,61643,2824,1282,12741,6088,23402,931,3339,649,0,0,3534,46113.0
2482,50682,49374,5030,4716,3824,1000,17026,1425,2933,0,179,299,931,44637.0
2483,67864,44907,3081,1265,3520,1166,6082,734,3489,649,119,599,124,62527.0
2484,104416,52071,7299,3975,1249,3063,10074,826,2069,0,179,299,2865,80174.0
2485,75114,36812,2492,1272,6586,3704,20623,1433,945,0,119,0,258,43964.0
2486,58067,51570,6764,4357,7843,1111,13560,978,2506,0,179,0,3668,49675.0
2487,62685,52901,9202,3685,2074,4439,3459,927,2460,649,179,299,3133,63437.5
2488,38073,62186,10266,5582,2504,2125,22010,1165,598,0,0,0,971,46240.0
2489,56035,52251,5360,1039,12982,3641,23147,599,1154,0,179,0,4374,39304.5
2490,84977,67171,10562,2549,12997,2429,5801,737,1578,649,0,599,1146,84881.0
2491,110373,38160,6682,3783,2014,3043,19847,606,3574,0,0,0,4684,56874.5
2492,103362,21156,2328,5175,4944,5602,3997,1357,1855,499,179,599,2319,53007.5
2493,110517,78208,11982,2163,948,2634,9384,863,1433,499,179,599,4048,107598.0
2494,85450,74320,10968,1547,106,1670,16223,1141,1958,0,179,299,4597,85502.5
2495,30382,19929,6674,4336,10683,4111,18299,1310,3790,199,0,299,3340,-5019.0
2496,24437,68606,6316,3939,14012,2690,14198,992,3782,649,119,0,892,46714.0
2497,90971,64559,11379,1005,14371,4957,4678,542,1316,0,119,299,2615,84619.5
2498,84612,56205,11695,3747,4692,1964,3864,1074,1160,649,0,599,4313,75803.0
2499,110355,70475,7803,4000,8346,1280,12382,572,2779,199,0,299,3623,95084.0
2500,81929,66341,5325,2410,3240,5446,5697,1197,1099,199,179,599,2206,87919.0
2501,117518,44863,10379,1232,8987,2966,15107,1128,1419,649,179,299,359,72700.0
2502,118864,67439,3214,4013,12559,3808,5926,803,2246,199,119,0,1488,104293.0
2503,32329,9194,9556,2071,9762,6643,18735,504,2258,199,119,299,290,-11061.5
2504,45169,73387,11301,5109,13731,6402,17223,1486,2331,649,119,0,3026,52866.0
2505,107468,68214,10722,3442,5303,2964,10542,1087,1671,199,179,299,4955,91800.5
2506,54594,31777,11262,4956,1634,5823,7429,1302,3778,499,179,599,2113,31337.5
2507,96957,28183,5136,2821,13548,4390,18362,848,859,0,0,299,2204,41142.0
2508,80631,29445,11154,3835,10130,1822,16931,899,3990,499,179,299,3858,29635.0
2509,65033,69038,8618,5122,1532,2437,10218,1094,2467,499,119,599,3547,74157.0
2510,83133,18198,7265,4874,7608,3061,5397,932,1940,0,0,599,1566,37926.5
2511,93165,23411,9089,3253,11220,6175,21605,1071,3419,499,179,299,2404,25649.0
2512,93861,52577,9965,1872,12409,4865,17451,606,2219,0,119,599,4626,59332.0
2513,72290,17867,11597,1944,1440,5294,8814,616,2076,0,179,599,479,31111.5
2514,114031,64501,10708,3876,9590,6979,10522,1318,3753,649,0,299,4892,84507.0
2515,51750,16266,8569,789,3646,5773,23382,882,1055,0,179,0,1099,6155.5
2516,115155,41422,3491,2565,11589,5036,22187,1358,1733,0,119,299,2235,59728.0
2517,60461,37208,7213,563,5599,2464,18588,581,2797,199,0,299,3762,33293.0
2518,93800,33213,6228,4445,12437,1077,15359,1326,2035,199,119,0,475,48506.5
2519,98222,9367,9508,829,12994,3159,18762,1331,3143,499,0,299,3377,17822.0
2520,44226,37362,6409,5358,11234,5630,18577,1372,2686,0,179,299,916,21130.5
2521,26721,53588,2590,2463,1615,6494,23931,1152,1489,0,179,599,4744,28273.5
2522,76154,40285,9379,3588,9705,4187,12970,1233,3802,649,119,299,2209,43651.5
2523,40609,76755,11735,2990,7994,2165,9510,909,1409,0,179,0,4897,67713.5
2524,72130,73846,5056,640,6296,6316,23045,569,2461,649,0,0,2071,71962.0
2525,92909,38307,4206,5927,2598,1789,18005,886,511,0,179,599,1359,55962.5
2526,75249,21867,4708,5039,9036,2563,18919,1482,1479,199,179,299,1307,24954.5
2527,68895,58523,7981,2973,11611,2322,14561,1023,772,199,179,299,2221,61273.0
2528,114473,8378,7722,4403,3530,6195,13349,796,987,199,179,299,4974,33906.5
2529,25656,78958,2747,5864,7590,2502,19435,1116,3661,499,179,299,2821,54424.5
2530,94520,29926,10992,949,2327,2491,9058,1218,2497,0,179,0,4325,51529.5
2531,83740,15180,8553,2325,6565,2659,14553,564,1548,199,179,0,702,29254.0
2532,84309,38931,3497,4946,7767,6996,6515,1074,1037,649,179,599,117,59312.5
2533,49984,26014,3379,5194,11232,2315,6330,677,2188,199,119,299,2100,28034.0
2534,93822,60502,10871,5306,1976,4062,4674,1442,3532,0,119,0,3263,83275.5
2535,25901,7470,9360,1369,1835,1124,14057,507,2095,199,179,299,4667,-8426.5
2536,51552,16953,5770,5780,4899,4062,20745,658,3631,0,119,0,1960,5360.5
2537,111245,40507,5342,4064,354,1518,11978,510,3742,0,179,0,4618,69463.5
2538,51055,8523,11088,4159,9797,3070,19939,1284,1087,199,179,599,771,-4064.5
2539,57685,59190,3546,4102,4473,5257,18264,910,3335,649,179,299,2829,52878.5
2540,93965,49761,5126,892,3195,3676,17594,1391,2243,499,119,599,4208,63646.0
2541,34716,33169,7889,1341,10319,3553,12954,1106,3468,0,0,599,1287,19562.0
2542,31138,47641,8208,2948,13868,5977,5112,654,2190,499,179,599,1367,37109.5
2543,55298,24990,10875,3291,9179,4935,21594,705,2215,199,179,599,3594,9414.0
2544,71112,31661,3295,5914,12520,2044,18523,614,2117,0,0,599,98,33379.5
2545,43429,15419,3385,3453,8345,2787,4701,878,1533,0,119,599,1046,19272.5
2546,70200,16457,2942,5631,906,6957,5712,1098,742,199,0,599,4334,30655.0
2547,91308,69600,5280,1858,11955,4535,5316,1323,1701,499,179,299,3803,90320.0
2548,68244,78102,3033,1490,7198,5578,17659,1208,3345,649,0,599,3755,76359.5
2549,37347,35085,4786,1538,1620,6621,9469,849,756,199,179,299,4482,30243.0
2550,36920,52654,4233,527,11820,2966,4610,597,2542,199,119,299,605,52370.0
2551,51822,8130,3620,887,11766,3356,23736,1442,809,649,119,0,2169,-4697.5
2552,66659,4042,5535,5911,14706,5969,9343,518,3063,649,119,599,562,6458.0
2553,60108,72134,5205,1332,4418,6672,18797,812,1738,649,179,299,4000,66900.5
2554,109099,44982,4882,749,8523,3250,24089,1426,3601,649,119,0,19,60926.5
2555,27967,67185,2170,2527,4338,4487,12319,1027,3917,199,0,0,4637,52308.5
2556,31871,35477,10140,2028,429,1141,24875,1056,1588,649,119,599,3960,11697.5
2557,114299,54709,11745,4693,5301,6975,12096,1166,1135,499,179,599,1323,80504.5
2558,97452,30716,5897,2338,13784,2003,11355,944,1296,649,0,599,3541,49047.0
2559,94270,38018,11787,1860,2423,3154,12328,1421,1676,0,0,599,3157,56360.0
2560,53613,10061,11815,5658,8272,3014,7710,730,2587,0,0,299,3740,7422.0
2561,48179,10609,6122,3609,1573,5624,5025,1168,3597,649,0,299,2159,13337.5
2562,72188,37371,7109,1823,8035,4608,3105,1124,3844,199,179,599,1314,52313.5
2563,75099,22805,11283,2726,419,1968,23843,1388,3730,199,119,599,2426,19852.5
2564,55262,9857,4837,4180,466,4925,22476,858,2224,499,0,299,3953,-25.0
2565,98213,13620,10599,1391,5176,4958,13213,882,2299,199,119,599,939,33414.5
2566,38268,10177,7228,1805,3393,6868,12344,1011,3128,499,119,0,237,2326.0
2567,97866,32111,6169,5783,14288,3735,18842,543,2548,499,119,299,643,42563.5
2568,106269,13826,8721,5048,9757,1804,3698,864,578,499,119,0,184,48353.5
2569,80545,15890,2679,4692,9710,2334,14462,1424,3799,649,179,0,1830,24112.0
2570,112822,60031,9429,761,7433,4984,11938,1376,1850,199,0,0,1785,87990.5
2571,92146,77020,7487,2840,7394,1667,9071,1121,1119,0,0,0,1448,100640.0
2572,91966,7495,2236,2293,12222,1384,12152,610,3048,499,119,599,4577,22806.5
2573,59922,30481,8804,2796,2035,4124,22875,722,1998,0,0,599,1381,23987.5
2574,99364,13267,4423,2792,8995,2608,6297,885,1878,499,119,599,361,42902.0
2575,62913,8743,3032,2670,9269,4254,22361,1401,1647,199,179,599,1059,3142.0
2576,117033,56800,8339,824,1632,4440,3208,764,1477,649,0,299,515,100787.0
2577,75677,50773,4940,1485,1984,3748,22700,770,1947,499,119,599,329,55570.0
2578,69841,59042,7409,5282,7121,1012,24791,711,3823,499,0,299,3141,50286.5
2579,66332,51476,5132,4352,3,4007,10233,995,2037,0,119,0,3739,60772.0
2580,112062,30552,9080,2239,7477,3207,4891,813,2257,649,0,299,292,66380.5
2581,115694,67242,6942,2360,5998,6403,17826,1269,3033,199,179,599,359,90773.5
2582,45032,47772,8961,3637,602,5167,6506,886,977,499,0,0,1609,50627.5
2583,57846,45730,9730,4398,7256,3145,5039,746,2394,199,179,0,2571,51260.5
2584,79474,30948,2633,1335,10559,2865,22673,1447,2880,649,179,599,1360,32202.0
2585,64936,78311,8822,4654,13686,1100,12644,1066,2132,0,119,0,623,80064.0
2586,49794,71093,6103,3278,11867,5079,9645,1320,1755,649,119,0,1565,67773.5
2587,81588,71123,11584,1896,8692,5376,24145,849,2540,649,0,0,1920,68040.0
2588,90984,18535,8487,2176,13973,5978,4617,571,2065,649,179,299,1511,38829.0
2589,70331,68490,5446,4831,6714,2312,11186,795,529,649,119,0,4713,76013.0
2590,114397,48562,7738,4813,8376,3796,3434,712,1226,199,179,0,574,87075.0
2591,48141,60535,5098,2337,11701,5704,13519,794,672,199,179,299,2001,54522.5
2592,29074,43269,10097,4221,14891,1449,21030,670,3339,0,179,599,396,16264.0
2593,26406,44462,7476,4172,3251,4439,14355,745,967,499,0,299,2708,28423.0
2594,117359,5127,10253,3522,3147,4501,17328,640,2475,499,179,299,4497,27178.0
2595,43291,25147,7181,5184,11132,4167,8258,1115,3270,649,179,599,1511,17379.5
2596,61568,47528,3817,2171,9487,6380,15954,1116,3888,649,0,599,2093,43085.5
2597,117539,79095,10824,1416,8144,6631,10190,739,2944,199,0,299,4782,105204.0
2598,66851,70931,6887,1417,54,1120,20824,1432,624,499,119,0,4249,71870.5
2599,119942,68381,4598,1633,9916,4437,23827,810,3651,0,179,599,4356,84638.0
2600,74823,65749,11492,2336,2910,4856,18596,915,3243,649,179,0,2692,66089.5
2601,43312,40672,4653,2638,1870,2075,24244,897,3074,199,0,599,2032,25665.0
2602,63108,15731,3454,4507,12364,5413,15470,1332,2046,649,0,0,1354,13565.0
2603,86918,56512,3138,2405,10535,3722,13747,1422,1919,649,119,299,4734,67182.0
2604,54171,53024,7807,4489,11482,1701,15188,1291,2377,199,0,299,2752,45264.0
2605,61779,5832,5192,3985,3348,4348,10713,1382,3660,499,0,299,1292,10440.0
2606,88828,34332,8116,5297,1601,4668,3380,1380,1526,499,0,299,3735,58086.0
2607,118723,14467,5759,2620,5767,4265,12016,521,1035,649,0,599,4252,45551.0
2608,32411,43025,5029,3232,10985,6112,14567,577,1100,499,119,299,3739,25651.5
2609,77009,15107,11552,3269,5830,1020,4637,1312,1487,199,179,0,4709,30253.0
2610,35422,79994,7095,1821,11529,3446,15479,1403,1105,499,179,299,2476,64319.5
2611,62468,45481,2063,4216,8120,6834,3524,974,3642,649,179,299,1908,54923.5
2612,52371,4581,3345,3854,7043,3249,22491,1206,3247,649,179,299,2899,-8949.0
2613,77022,77118,2974,2028,2090,3513,4093,1331,638,199,179,299,1275,102312.5
2614,91229,53638,6161,5817,5480,4222,3104,852,2557,649,0,599,4362,76289.5
2615,119071,10418,7962,5651,9443,5991,21123,870,2054,499,179,599,58,30048.0
2616,71196,31113,11814,5243,6370,2182,22510,1442,629,199,0,599,3923,24604.5
2617,100354,65044,10649,1259,5182,3357,21060,520,900,649,179,0,616,81073.5
2618,116774,63030,8596,3912,170,3551,13546,1006,1744,199,179,0,3671,92957.5
2619,116410,13814,5330,1857,2809,3073,7916,659,1141,199,0,299,2218,53052.5
2620,46715,12024,3740,2690,6993,1065,15323,1243,936,499,179,0,1711,8246.5
2621,47605,65288,8055,3981,7929,5358,22318,860,1923,499,0,0,1342,49487.0
2622,119853,59836,8321,1448,10546,1471,16336,1312,1636,0,119,0,4752,84714.5
2623,51174,9435,3954,2579,9965,3214,8156,1055,1975,199,119,0,4932,8730.0
2624,29956,69084,2279,2266,6711,4225,20426,796,2078,499,119,599,1023,50781.5
2625,96373,72601,4391,527,11946,1342,14626,851,3789,649,179,599,733,90258.5
2626,89252,5407,11232,2970,3991,1717,21229,679,557,0,179,0,397,17037.0
2627,81949,34940,8439,3038,7135,3460,6501,971,1636,0,179,0,3086,52505.5
2628,82646,7666,2961,659,10273,4736,20925,894,1199,649,179,599,968,14261.5
2629,90017,39122,8827,3392,826,4255,19850,1112,1645,499,0,299,461,51614.5
2630,83037,27092,3217,5826,9857,6790,5944,1126,2955,199,119,599,137,44686.5
2631,109818,77645,10566,4613,129,4265,23678,712,1983,0,0,0,761,95633.5
2632,26548,28505,8007,5722,1417,6334,18905,1029,1608,649,119,0,2197,6532.0
2633,93294,38713,6130,4222,13462,5089,4591,894,2141,649,119,0,862,61652.5
2634,43177,56387,3392,4231,6798,3530,16522,526,899,649,0,599,4876,44929.0
2635,44022,45169,4076,2971,6773,4632,19153,1438,2903,649,0,0,592,33219.0
2636,25542,75282,10966,5499,11979,2055,7072,1369,2646,0,0,599,2347,58770.5
2637,111012,79511,6316,5350,1407,1014,6572,948,2044,199,119,299,1446,116346.5
2638,116320,53742,8196,2070,5136,4389,8978,937,3065,499,0,0,1442,87085.5
2639,80428,42522,6589,1336,8785,6965,3293,784,607,649,179,0,2806,62580.5
2640,42740,5880,10142,5489,1037,4314,4338,1160,2484,649,0,299,3325,4504.0
2641,79353,45454,8260,4438,10320,1016,19151,1296,2497,199,119,599,3756,45496.5
2642,110353,57711,10471,2786,11470,3581,18380,1148,651,199,119,0,1336,76900.5
2643,76532,45539,9897,3905,12491,2779,16045,688,1405,499,0,0,801,49831.0
2644,36052,70321,6841,3170,7546,2949,24593,1201,1349,0,0,0,2357,48594.0
2645,67076,16799,9161,4612,5903,1080,22859,698,3296,199,119,0,3257,9531.0
2646,73420,62102,11666,5247,13855,4079,5498,601,2492,0,119,299,3939,68440.5
2647,20671,52726,3059,4855,22,2018,18113,978,526,0,0,599,4079,33789.5
2648,20163,50784,3922,2127,14949,1779,8728,1102,618,649,179,299,3295,34607.0
2649,61424,45333,8101,2366,9825,2824,21877,723,1222,0,179,599,4669,35218.0
2650,73744,42828,6592,704,6287,4864,6088,1016,2647,649,179,299,595,59003.5
2651,90331,71526,8349,4079,12193,3469,9281,1364,502,649,119,299,2047,88385.5
2652,30634,56362,4473,5772,12391,3513,18186,1026,1305,499,179,599,26,36784.5
2653,24798,55997,10108,3674,1405,3130,15839,940,2492,0,179,0,2428,37359.5
2654,42420,52341,10096,1291,9670,1324,23374,1016,3900,199,0,0,130,33741.5
2655,49300,21073,8748,4592,6467,4490,23135,1415,1629,199,0,299,3067,3830.5
2656,109881,16549,6549,5736,1194,6146,21481,729,1753,199,179,299,3351,33686.0
2657,30749,58920,2594,4247,8767,1676,22558,1368,803,499,119,299,2332,37674.5
2658,45121,77515,7452,1605,7923,3011,19771,1348,676,649,179,0,736,66721.0
2659,57487,22316,2506,1590,1606,5888,3298,613,583,649,0,599,3847,35675.5
2660,113947,28183,6889,2107,12561,4616,23818,1015,762,199,0,0,1298,44978.0
2661,53361,26624,9637,2339,8643,4133,14652,683,1719,649,0,299,1091,21835.5
2662,41223,64515,10212,5574,8316,3704,7061,1224,3820,649,179,0,232,58058.5
2663,92930,48705,3399,3897,11646,2194,3473,1258,3953,499,119,0,221,75079.0
2664,34056,28756,5201,566,10556,4075,19161,533,3005,0,179,0,452,12255.0
2665,48380,62390,9854,5279,10058,1904,8057,795,2956,0,0,599,4399,56226.5
2666,46035,70369,8763,1778,6250,5597,16079,952,3652,499,0,299,935,59776.5
2667,50620,72821,9962,4658,1683,5894,14405,1207,3983,499,0,0,1343,65595.5
2668,39877,11589,7190,1313,9098,3904,19168,1004,2753,649,0,0,2311,-5110.0
2669,75316,16116,7681,902,11726,4300,8289,905,3367,499,179,299,364,27567.5
2670,84041,75181,5678,2502,8621,2123,23492,626,3562,649,179,0,2789,76442.5
2671,73352,46786,2336,5948,2751,6238,11640,641,1301,0,119,0,1250,59874.5
2672,50911,78425,3667,4666,7504,5316,5221,1463,1394,499,0,0,455,84272.0
2673,52784,32286,2909,3425,12017,4057,13174,1147,1372,649,179,0,1763,29190.0
2674,23191,17994,10467,3493,7663,3270,24635,627,887,0,179,299,3892,-13376.0
2675,53160,28639,11083,1586,8553,3724,22995,1334,2335,0,0,0,4423,11659.0
2676,110536,19205,10204,4840,13083,3258,22026,1185,3441,199,179,599,3732,27419.5
2677,84641,58677,7122,3066,8623,4862,21304,1424,3314,0,0,0,818,62301.0
2678,69723,34930,10153,4988,2722,1930,10075,1229,3970,499,119,599,4092,39312.0
2679,23631,75313,2973,1271,5639,4646,5316,1125,2503,499,0,299,1965,68157.0
2680,26172,20316,6270,4172,13146,5981,20658,1386,1531,649,0,0,3391,-8997.5
2681,62080,29304,3408,3748,13717,5357,16681,849,2149,499,179,599,735,25538.0
2682,109097,15403,4288,2169,11253,2271,17953,1023,2040,0,119,599,3606,34621.0
2683,110353,75495,10738,2056,3223,4812,7983,962,949,649,119,0,1467,108128.0
2684,40281,33932,3218,3458,5441,1797,10834,743,841,0,179,0,3514,31004.5
2685,48671,38701,3420,1651,9822,6376,23002,1063,1596,199,119,299,3775,22349.0
2686,71431,5385,11646,5814,7381,4134,13498,685,1359,649,119,299,4661,5343.0
2687,110900,59241,5377,1717,12863,4463,19643,732,2668,199,0,0,819,78420.0
2688,112961,12367,9501,2731,5184,3587,6206,1013,801,649,179,299,1714,47485.0
2689,48602,67030,6098,4842,13180,1416,18820,500,3508,499,119,299,515,54303.0
2690,108789,48505,4738,4444,269,6883,12704,738,3431,0,119,299,1428,76013.5
2691,71399,35332,9619,2542,7704,5133,15930,554,2519,649,119,299,3590,34872.5
2692,43472,78325,3842,1205,6115,3355,13320,994,1380,499,0,0,843,75766.5
2693,69230,37268,10938,3169,9315,5941,8178,1231,2781,499,0,0,4130,40382.5
2694,93616,27563,4816,2613,11368,1897,8358,1115,565,499,179,599,3473,49236.0
2695,27099,38404,11063,3477,7298,1052,7507,1366,729,199,179,299,3135,27094.5
2696,45431,57182,2494,4849,11584,1605,6508,917,1421,499,0,0,2615,57671.5
2697,76492,34991,8560,4878,4533,4677,15902,947,2332,649,179,599,4324,36981.0
2698,116722,49663,7510,922,1042,5547,24378,1335,550,199,179,299,3979,69594.5
2699,67684,67886,5444,2521,14560,1460,18238,837,3206,0,179,599,1276,65400.5
2700,50111,26127,11267,4293,1641,1774,9754,1407,3900,499,0,299,1511,24325.0
2701,83936,59692,9543,4631,6603,6954,11921,1317,886,649,0,0,4900,68121.5
2702,42614,39500,9562,1030,10633,6256,14204,776,1561,649,119,599,4659,24499.5
2703,112260,35785,5994,590,3297,6491,8516,509,1252,199,119,0,2962,70172.0
2704,61991,49997,9253,3872,7055,5030,8799,840,1696,0,119,299,894,55740.5
2705,90476,9170,2045,2442,1383,4327,5929,603,3040,199,119,299,853,38267.5
2706,80920,15303,4057,4305,13741,6156,16885,844,2291,499,179,299,4435,16201.5
2707,114294,73743,2663,1740,3996,6773,4530,869,1978,0,179,599,2410,112739.0
2708,83530,79852,6668,2258,14,4322,12302,1476,2588,0,0,599,179,97842.0
2709,56224,37187,4029,597,14895,3694,19138,1382,2444,0,179,599,588,29361.5
2710,27788,67034,7717,1979,1674,4518,3715,697,3493,199,179,0,2045,62656.0
2711,48082,73776,4696,5126,5099,6378,12533,513,1652,649,179,599,3225,67817.5
2712,109570,3893,10831,2332,3617,6442,10527,1496,1577,199,119,299,2399,30451.0
2713,96816,15753,4663,3085,8099,6984,22696,1179,2633,649,0,0,3036,22552.5
2714,103588,40090,4745,5647,6557,1484,10223,1371,3840,199,119,299,564,66052.5
2715,36531,66922,7004,4147,5474,5187,16421,837,2843,649,179,299,4764,48289.5
2716,108340,78768,8321,5943,1480,2187,17066,1041,3592,649,179,599,4053,96793.5
2717,114439,61412,7125,579,9937,4727,14279,956,1738,0,0,599,4464,85411.5
2718,64857,58030,6948,5209,7698,6454,24576,1025,924,649,119,599,2706,46706.0
2719,30142,19509,6402,2723,3046,4996,19585,1249,2736,499,179,299,4789,-3339.5
2720,68355,70653,5427,3069,7363,3992,5140,935,660,499,0,0,3966,83705.0
2721,29866,38929,7912,2272,5957,2709,12248,865,3260,649,179,599,4454,22183.0
2722,90067,50291,2394,5018,4210,2989,6671,900,2064,649,179,599,3926,73031.0
2723,84027,6042,5597,1623,5471,5273,11610,1073,2928,649,0,0,1640,21173.5
2724,77906,64574,2329,4311,975,5345,10370,981,743,649,0,299,1650,82355.0
2725,48138,39201,2772,3974,1685,5860,21982,609,682,0,179,299,502,31871.5
2726,112601,16016,10135,3123,2083,4638,15022,905,1043,499,0,0,2405,42453.0
2727,49956,27022,3645,1903,10481,3714,21328,808,3326,0,179,599,61,15827.5
2728,96295,29938,11924,3078,1686,5186,5929,659,3495,499,119,0,3449,52998.5
2729,25439,45678,3787,831,4158,1338,13959,1343,2071,649,179,599,4547,29993.5
2730,67241,63720,11815,5248,6809,2661,6383,554,592,499,0,0,3286,72760.0
2731,62533,58805,2999,4108,8700,6968,22924,1260,2915,499,119,299,1692,48976.0
2732,48270,76323,3848,1239,187,5264,19777,1475,658,199,0,299,356,72425.0
2733,98815,3986,3561,5708,2782,4694,14111,755,2945,199,179,299,595,25938.0
2734,59279,78478,2773,5106,4188,5875,18570,1033,3751,649,0,299,1624,73220.5
2735,43888,14161,9311,541,4100,1169,10010,921,937,0,179,0,1129,15368.5
2736,37630,22689,7179,5480,11701,5233,11823,1445,2920,199,0,0,2441,7879.5
2737,81063,62924,3803,4378,11709,4099,3321,1114,805,649,0,599,4966,80007.0
2738,55144,76308,11290,2449,2072,5614,24053,1461,3532,0,179,0,2030,61912.5
2739,72161,65745,4050,3960,6651,6517,21077,1312,3950,199,119,599,3172,60808.5
2740,116718,3211,11790,2628,97,4012,20447,1386,2473,499,179,0,1831,25491.5
2741,111074,2229,2747,4997,9483,3610,6111,763,3789,199,119,0,3953,32413.5
2742,97360,50542,10125,2654,6805,3473,22645,1247,1481,649,119,0,3301,58251.5
2743,70979,16345,7860,5730,3464,6255,13985,1332,2876,199,119,0,2570,19099.0
2744,117661,33819,5973,1737,1787,4761,6086,732,2388,199,119,299,92,75605.5
2745,26979,49779,11745,2266,7763,3688,16435,1179,842,0,179,0,4899,27003.5
2746,46189,67584,3615,2341,5404,5804,23195,732,3271,0,179,599,2200,51920.5
2747,62600,21950,5754,1005,683,2290,15162,1016,2388,499,119,299,4449,24452.0
2748,79560,17173,7506,5740,1132,3035,22735,544,3734,649,119,0,878,19587.5
2749,98040,60032,6221,2341,12314,1106,12150,1057,2401,499,119,0,4703,77132.0
2750,81558,30036,7291,5315,5877,3607,7143,1175,2705,499,119,599,1896,45634.0
2751,106205,73356,7854,1894,6198,3185,9332,1412,1633,199,119,299,982,102917.0
2752,26910,16292,2216,756,11396,2688,9447,1180,2897,499,119,299,2964,3814.0
2753,77713,5052,3359,2220,11315,1005,12774,1425,3273,0,0,299,2962,14226.0
2754,66857,46377,5774,5549,3836,1522,10863,935,864,499,119,299,1110,56776.0
2755,54964,69838,7417,1571,13068,6774,6176,834,2420,649,0,599,382,71845.0
