user_id,monthly_income,current_balance,food_expense_monthly,transport_expense_monthly,shopping_expense_monthly,utilities_expense_monthly,rent_bill_upcoming,internet_bill_upcoming,electricity_bill_upcoming,subscription_netflix,subscription_spotify,subscription_prime,other_upcoming_bills,predicted_balance_15_days,last_month_dining,last_month_shopping
2854,110857,16871,3761,2229,10969,4945,35000,800,2055,499,179,299,3359,-36272.0,3430.59,8348.88
2855,22530,104457,11669,2569,19068,7304,25000,800,2421,0,119,0,430,55382.0,10813.37,13657.53
2856,98028,174412,6927,5586,12909,8086,12000,800,2048,649,119,599,1255,140188.0,6242.69,10600.13
2857,60375,160467,3245,7138,16868,4991,0,800,1354,649,179,599,2094,138671.0,2786.99,17553.11
2858,63603,184321,2954,6929,18665,5286,25000,800,2107,199,179,299,1703,137117.0,2596.95,17984.07
2859,81226,24167,11854,6902,8668,9157,8000,800,2940,649,119,299,3195,-10125.5,14484.63,7931.55
2860,42739,188980,11195,1643,23736,7370,25000,800,2755,649,0,599,4031,133174.0,12352.83,28934.42
2861,44367,57134,9896,3624,4859,8589,25000,800,3632,199,0,0,4595,9424.0,7512.33,4198.52
2862,75723,40090,13652,3702,14931,6346,0,800,3925,199,179,299,3255,12117.5,13412.86,13756.97
2863,116912,111316,9185,4760,20393,5380,0,800,1098,0,119,299,4549,84592.0,11559.95,16580.17
2864,35076,70091,11862,2127,3142,5391,35000,800,926,0,119,0,4699,17286.0,12040.09,2647.4
2865,24607,167194,13706,3145,11509,9481,35000,800,3053,499,179,599,2209,105934.5,13804.97,13426.28
2866,73259,112402,4132,3141,11250,9159,0,800,3450,499,0,0,2263,91549.0,3723.58,10105.96
2867,69672,197228,9993,6588,20432,3888,12000,800,2404,199,0,599,2841,157934.5,10745.87,24308.99
2868,31462,66657,11174,7701,7850,4858,35000,800,3438,499,119,599,1824,8586.5,14017.51,8138.32
2869,93209,53324,4415,7759,13916,6294,0,800,3386,0,179,299,2966,29502.0,3179.39,11233.51
2870,139570,110638,8836,7134,4376,2091,0,800,3886,649,179,599,1606,91700.5,10408.47,3190.22
2871,67040,33648,3106,2067,8814,8610,8000,800,2846,0,119,299,1542,8743.5,3393.32,6986.57
2872,36513,172514,9458,7665,9585,7958,25000,800,2769,649,179,599,448,124737.0,7880.05,7009.91
2873,120227,165426,3990,7689,18223,3791,12000,800,2883,499,0,599,3442,128356.5,4148.84,21949.01
2874,25247,90809,12420,5761,19918,9312,0,800,1685,649,119,0,2800,61050.5,11169.13,20884.62
2875,106723,134870,2748,3800,4360,6126,12000,800,1467,0,119,599,4809,106559.0,3009.44,4254.0
2876,132552,27778,11585,6739,13650,8723,12000,800,2655,649,0,0,803,-9477.5,12768.57,17236.58
2877,117011,33253,10260,7240,15466,5031,0,800,2138,649,179,599,942,8947.5,10204.5,11767.45
2878,146806,47161,8879,5774,24400,6712,8000,800,3543,499,179,0,3180,8077.5,9282.75,28141.13
2879,57368,165841,2749,5796,2987,2680,8000,800,1861,649,0,0,3763,143662.0,3432.85,2950.16
2880,72404,153254,11791,7726,13398,7104,25000,800,3755,499,119,599,1330,101142.5,13362.73,10356.31
2881,62051,60647,10638,2137,13257,3271,0,800,2010,499,0,299,2476,39911.5,9345.76,10581.72
2882,114542,83754,13515,4633,10305,9269,25000,800,2198,649,0,0,4725,31521.0,12502.4,9531.54
2883,73430,132671,14669,7524,16987,8940,0,800,2989,499,0,299,2536,101488.0,15871.0,15829.58
2884,115169,146423,8350,7384,6972,6810,35000,800,821,649,179,299,4982,88935.0,6346.54,7386.11
2885,70425,101912,13986,1223,22328,6920,12000,800,2870,499,119,299,1095,62001.5,12568.97,18834.84
2886,94269,158503,7560,4725,4083,4367,12000,800,3854,199,0,0,1767,129515.5,7592.75,3003.41
2887,141537,184589,3727,1774,5354,6289,25000,800,2758,649,0,299,905,145606.0,2812.41,5566.05
2888,46822,174779,12572,2581,4759,9291,35000,800,2450,649,119,299,783,120077.5,10943.63,4709.23
2889,54953,181579,5485,7914,6535,5344,8000,800,901,0,0,599,3834,154806.0,4640.35,7930.83
2890,116630,133603,14910,2778,15641,7866,8000,800,1395,0,179,0,4196,98435.5,18525.27,18133.81
2891,120744,61773,11074,5571,21741,2593,0,800,1299,0,0,599,585,38000.5,9051.32,27573.97
2892,67042,40275,8207,3726,20142,2623,8000,800,3692,499,119,599,4635,4582.0,8715.37,24509.3
2893,119638,70060,11660,2250,7628,4813,12000,800,3475,499,119,599,1256,38136.5,12857.22,8618.09
2894,112863,179598,4575,7226,13941,5557,8000,800,2290,649,179,599,3833,147598.5,5275.38,13238.13
2895,138816,189372,12502,7922,13250,8133,35000,800,837,499,0,599,1369,129364.5,9766.19,11633.84
2896,127103,160867,10590,5941,18459,2972,25000,800,2606,499,179,599,4261,107942.0,13184.69,18323.36
2897,30921,18492,14141,4531,13039,6742,8000,800,3222,199,179,299,610,-14043.5,13037.29,15428.29
2898,36906,34728,10644,4686,14562,2311,0,800,1101,0,0,0,2183,14542.5,13445.27,17481.84
2899,33044,186461,4876,1071,4191,7867,25000,800,2445,649,0,0,1085,147479.5,4982.13,3908.32
2900,123711,171498,8536,6783,21811,9505,35000,800,2525,649,119,299,3746,105042.5,8233.82,26141.01
2901,141361,50299,7746,6400,13945,7486,25000,800,992,0,119,0,1283,4316.5,9276.22,18117.2
2902,64786,29021,7138,5639,17974,6793,25000,800,3808,649,179,0,3472,-23659.0,6637.59,13061.56
2903,104133,51843,4318,2200,3955,5936,35000,800,2888,0,119,599,1946,2286.5,4740.16,3003.89
2904,94406,57551,3784,2058,16037,4399,25000,800,3324,199,0,599,2774,11716.0,4152.97,15512.29
2905,88296,121438,7694,3804,12255,8353,8000,800,1196,0,119,299,1083,93888.0,5746.7,9779.18
2906,144084,99144,2323,5872,9123,7884,35000,800,1138,499,0,299,2558,46249.0,1879.52,7929.08
2907,61638,26522,8182,7752,5541,5661,35000,800,916,199,179,0,360,-24500.0,9445.67,5831.91
2908,106485,52926,6348,4672,4451,5062,0,800,1976,499,0,299,267,38818.5,4518.2,5624.72
2909,148969,73355,9854,7079,13874,9721,12000,800,2631,0,119,599,44,36898.0,7401.65,15134.93
2910,144793,164941,14033,4453,5757,6215,12000,800,3428,0,0,299,2676,130509.0,16701.65,6115.06
2911,84066,36708,10543,2980,3685,6801,12000,800,2577,499,179,299,4056,4293.5,11841.79,4242.79
2912,97898,95825,14841,4570,7718,3692,12000,800,3128,499,0,599,4767,58621.5,17977.89,8193.99
2913,24191,52693,7391,4883,2929,2002,12000,800,1467,649,0,599,534,28041.5,8374.76,3542.74
2914,132167,146593,13124,3976,3783,7666,8000,800,3621,499,179,0,3321,115898.5,12490.93,3241.68
2915,53992,94663,12313,5717,8046,6632,0,800,1028,499,179,599,1423,73781.0,13188.81,7384.73
2916,124774,194614,6959,7545,15136,9701,0,800,1712,199,0,599,2278,169355.5,6656.16,16484.61
2917,69896,143557,11136,3666,2698,7330,35000,800,910,0,179,0,55,94198.0,14439.7,2001.64
2918,111633,143382,10061,5338,15791,9446,8000,800,2852,0,119,299,204,110790.0,9234.16,19335.76
2919,64281,90414,4951,3002,20537,8437,0,800,2601,499,0,299,2587,65164.5,4377.14,17923.69
2920,115202,18730,10233,1521,21506,2605,0,800,1247,0,119,0,4056,-5424.5,10608.58,20074.39
2921,47354,127646,10738,7759,4748,5099,0,800,1124,499,119,599,721,109612.0,12158.82,5849.35
2922,49198,73387,11570,4036,13301,2393,12000,800,3305,199,179,299,4805,36150.0,9503.79,16927.23
2923,105295,61986,6753,1229,20764,2276,12000,800,1269,649,0,599,4487,26671.0,6087.33,15279.91
2924,111040,71922,10179,7342,9600,5675,25000,800,3404,0,119,599,2501,23101.0,7769.91,9138.47
2925,23466,120491,10800,4983,8087,4695,12000,800,1660,499,179,0,2592,88478.5,8563.6,8121.3
2926,118024,61874,10875,2613,13305,6155,8000,800,2419,0,0,299,2140,31742.0,12235.77,9397.98
2927,89156,104537,6419,3629,17384,6529,0,800,844,499,119,0,4966,80328.5,4788.1,14863.08
2928,37417,109752,3574,3683,19654,6609,0,800,1999,499,119,0,1999,87576.0,3343.94,16693.62
2929,80151,58145,3524,5418,23045,4628,12000,800,2392,499,119,0,3053,20974.5,3465.74,20128.55
2930,139276,127992,2930,6466,11552,7275,12000,800,874,199,0,0,4796,95211.5,2510.64,10609.83
2931,31818,133092,9457,1880,1641,8309,0,800,1432,0,119,0,3839,116258.5,7315.55,1946.11
2932,51324,120277,13372,3523,18304,9144,0,800,1041,649,179,0,4177,91259.5,17181.23,22619.89
2933,45525,16560,12193,6468,1317,5831,35000,800,1927,199,119,599,1007,-35995.5,9116.0,1010.98
2934,27600,59991,3495,5862,4815,2633,35000,800,3829,0,119,599,1202,10039.5,3382.1,5974.15
2935,28740,43723,5591,4867,7189,3752,12000,800,3916,0,0,599,3875,11833.5,4628.57,9070.31
2936,20964,59210,12455,1803,4670,8102,8000,800,2235,499,0,0,4550,29611.0,15505.04,3699.88
2937,59336,124855,8773,7912,3207,9627,12000,800,1485,649,119,299,2865,91878.5,9040.18,3191.56
2938,62681,7007,11774,6026,13503,6725,12000,800,3154,0,179,599,2690,-31429.0,13898.1,15079.66
2939,44943,57016,8136,5367,9431,5061,12000,800,1132,199,119,299,1003,27466.5,6321.67,8997.44
2940,107874,88103,3578,3355,2938,6335,0,800,3232,0,119,0,3695,72154.0,4597.43,3556.2
2941,137970,86785,5826,6849,19229,7006,8000,800,3335,199,179,0,1852,52965.0,5452.95,24528.18
2942,137617,137529,5982,5542,2290,2909,12000,800,1973,499,0,299,2880,110716.5,7253.55,2061.96
2943,114949,51564,14902,7626,24587,2317,12000,800,2241,0,119,0,3582,8106.0,12160.63,17369.21
2944,25828,75060,11912,3318,7304,9424,12000,800,3368,0,0,0,3327,39586.0,14775.66,6754.37
2945,34228,192290,12839,5758,5896,4070,12000,800,1282,499,0,299,2736,160392.5,10890.58,4933.94
2946,147632,42971,3801,5286,24923,2942,25000,800,1709,0,119,0,682,-3815.0,3470.54,24575.65
2947,139673,106179,12493,2668,22309,5414,25000,800,2154,649,0,599,2505,53030.0,9782.31,24309.28
2948,30611,29139,11633,4979,12657,3039,8000,800,3124,649,119,299,4323,-4329.0,10756.98,14696.07
2949,149041,189692,7273,1057,9868,4308,25000,800,967,649,119,0,3069,147835.0,5357.58,10730.23
2950,28620,33114,2081,4255,5093,4777,25000,800,2288,0,0,0,1063,-4140.0,2097.23,6250.45
2951,54165,142547,10141,5682,8233,7431,0,800,2307,199,119,0,769,122609.5,7220.14,8252.33
2952,54733,19953,5059,3377,9658,3123,8000,800,2191,649,179,299,2070,-4843.5,5122.7,10158.88
2953,60734,42187,3115,1226,17174,4293,12000,800,3053,199,0,299,3679,9253.0,3410.96,12840.32
2954,27696,117946,11330,2614,13941,3567,8000,800,1391,499,0,0,1530,90000.0,9000.32,15487.76
2955,131928,48111,14486,2573,14835,2522,12000,800,2449,0,119,0,4891,10644.0,11330.63,10936.3
2956,88020,8643,6155,6582,3001,9899,35000,800,3146,0,119,0,3155,-46395.5,7998.95,2332.25
2957,137558,116310,7920,1961,10324,9076,8000,800,2316,649,119,0,3150,86635.5,8349.45,8318.17
2958,140962,177110,12193,3776,13886,8772,25000,800,3461,199,119,0,1538,126679.5,9007.61,16373.31
2959,140614,21017,13760,5800,24095,2970,12000,800,2297,0,119,299,3502,-21312.5,16027.98,25943.31
2960,126406,89139,9771,7969,4917,9479,12000,800,1426,0,179,299,277,58090.0,12574.4,5206.15
2961,100681,125077,3789,2642,4351,6712,0,800,3162,199,119,299,3803,107948.0,4621.25,4787.32
2962,58047,49380,11275,7622,9037,7582,12000,800,2412,0,119,599,4388,11304.0,13966.68,11132.5
2963,44520,104226,6850,5575,6394,4440,12000,800,1488,0,119,299,3092,74798.5,6919.85,7435.41
2964,21894,66589,12337,3437,6310,8880,12000,800,2447,0,119,299,928,34514.0,12868.13,4637.34
2965,85315,7919,7874,2276,13488,5144,35000,800,3139,199,179,599,3966,-50354.0,9947.62,11806.4
2966,68572,176945,3087,5743,24781,5231,8000,800,2696,199,179,599,792,144259.0,3909.78,22423.77
2967,104491,73694,8276,5671,6727,2231,25000,800,912,649,119,0,2291,32470.5,6226.89,8530.12
2968,125652,121827,5393,5498,19700,6993,12000,800,2413,499,179,299,2142,84703.0,5553.44,17618.72
2969,71481,52432,11459,2581,24371,8753,25000,800,2501,499,179,599,3357,-4085.0,9945.5,20243.63
2970,29796,65028,4225,4702,16420,4606,12000,800,1622,0,0,0,4480,31149.5,3141.44,20951.75
2971,85953,134890,5589,6896,9389,4737,35000,800,2119,649,179,599,4689,77549.5,5043.71,6989.07
2972,112754,37650,3361,7821,19330,2334,35000,800,2548,499,119,299,4792,-22830.0,2493.55,15321.04
2973,36057,120535,8784,6263,15067,4340,12000,800,3591,499,119,299,1401,84599.0,6478.65,13966.26
2974,124441,156426,9125,7203,5162,3468,8000,800,1755,199,0,599,360,132234.0,11760.26,6451.52
2975,77616,186250,13117,5547,3370,7761,0,800,2791,649,119,0,753,166240.5,13252.59,2493.02
2976,20950,178921,13246,2300,15305,5056,12000,800,1904,649,119,599,3030,141866.5,9453.37,17333.65
2977,145899,105670,10849,4475,9299,9711,12000,800,1075,499,0,0,1535,72594.0,9044.27,11281.51
2978,119989,109846,13812,5998,9610,8268,35000,800,1623,649,119,299,2706,49806.0,12317.82,11187.18
2979,140920,121954,5797,4141,14316,9898,8000,800,891,199,179,299,4440,90070.0,6337.63,13005.13
2980,57001,24585,5883,7830,15463,4523,0,800,3218,649,0,0,1075,1993.5,6822.25,19501.25
2981,62289,71218,5922,6805,16431,5882,25000,800,2240,0,0,299,4963,20396.0,5080.15,19225.85
2982,136808,63564,3712,1247,23522,6868,35000,800,1894,199,0,299,870,6827.5,4666.59,21465.33
2983,68775,73574,2648,3911,16025,4693,12000,800,3426,0,179,599,2467,40464.5,3065.68,14858.29
2984,90044,149745,6957,3371,22296,3389,8000,800,3944,649,0,299,258,117788.5,7647.28,25392.47
2985,143719,101396,3081,6075,20189,7128,35000,800,3014,499,0,299,2733,40814.5,2707.4,23792.48
2986,144405,164443,5321,1689,24735,9246,12000,800,2347,199,0,299,4118,124184.5,5243.53,28375.58
2987,51359,108193,4104,1991,11215,3170,0,800,903,649,119,0,1291,94191.0,3156.18,12693.71
2988,75807,147042,5043,2751,19071,2473,25000,800,1066,0,0,0,4492,101015.0,5219.36,23814.33
2989,123023,175018,10452,6800,19678,5391,12000,800,2735,649,119,0,1767,135787.5,10795.42,18382.81
2990,51638,110524,12108,4428,13369,5085,25000,800,3333,0,179,0,166,63551.0,11872.16,12125.02
2991,107547,84059,13716,2121,18265,4232,35000,800,3854,0,119,599,3855,20665.0,14488.66,21977.38
2992,89656,111941,8119,2460,18736,6408,12000,800,3669,649,179,599,3619,72564.5,7443.47,22094.95
2993,142110,153442,6423,7049,2764,3853,0,800,2030,0,0,0,2815,137752.5,6455.26,2050.67
2994,63905,79051,13227,7097,24120,4745,0,800,3883,199,119,299,3915,45241.5,13856.05,24508.31
2995,76844,196848,6667,5448,12549,7601,8000,800,3361,649,0,299,3636,163970.5,7991.77,15552.84
2996,36698,14533,4305,7014,6795,6114,35000,800,918,649,0,599,1367,-36914.0,3263.5,5211.09
2997,43496,176292,7693,3859,24488,2920,25000,800,3742,0,119,0,3933,123218.0,8824.61,19209.78
2998,138639,97577,12813,1996,6314,5403,35000,800,1888,199,0,599,4464,41364.0,12558.67,6786.77
2999,101252,125164,8370,5047,19447,8965,12000,800,2522,499,0,599,1527,86302.5,8374.29,17013.07
3000,58271,130715,4253,7004,7712,2588,25000,800,2680,649,179,299,4201,86128.5,3410.55,9504.23
3001,130888,20462,11409,5585,1158,8451,35000,800,1418,499,119,599,4153,-35427.5,13756.58,1191.53
3002,26659,168999,14297,6305,24896,4579,35000,800,1707,0,179,299,1563,104412.5,11097.08,31994.62
3003,125430,132285,2086,4732,20636,6757,8000,800,2655,649,179,599,2122,100175.5,2590.67,15725.52
3004,95503,146659,5071,7156,5333,2753,8000,800,3928,199,119,299,2535,120622.5,5027.52,4040.59
3005,134153,94834,10514,2407,12559,6856,8000,800,2202,649,0,599,642,65774.0,12773.24,12529.95
3006,111060,15021,6009,2652,23298,7327,25000,800,2108,499,119,0,2318,-35466.0,4835.41,25385.8
3007,77736,86637,3863,5056,16608,5026,25000,800,2458,199,179,0,894,41830.5,4086.77,16287.46
3008,146265,179495,5069,3305,16190,9233,8000,800,3295,0,179,299,2248,147775.5,4792.69,13357.17
3009,143419,68912,6612,1946,8174,3182,12000,800,1777,649,119,599,2850,40161.0,6354.49,10458.7
3010,113339,151409,10926,2381,12345,5209,12000,800,3532,649,119,0,2618,116260.5,13499.82,9174.89
3011,84696,6666,6644,6548,14287,7498,0,800,1555,649,119,599,3070,-17614.5,7139.04,13101.91
3012,139185,60092,6975,3438,24368,6879,25000,800,1441,499,119,299,2430,8674.0,8897.28,30623.81
3013,33806,95766,13327,6267,24026,8175,12000,800,1182,499,179,599,1582,53027.5,14190.68,28149.37
3014,136660,38067,12391,1538,7275,8163,12000,800,1290,649,119,0,2193,6332.5,11259.26,9050.89
3015,46304,134497,2470,7808,19360,6075,35000,800,3857,649,119,299,1353,74563.5,2884.87,20238.93
3016,67280,63006,12803,3709,20428,4497,12000,800,3825,0,119,299,4007,21237.5,10802.77,15372.58
3017,71771,81769,14750,3077,11172,4934,12000,800,2447,499,0,599,2802,45655.5,18163.62,8555.79
3018,61571,31047,8400,1783,11328,8613,0,800,1597,0,179,0,1909,11500.0,8759.16,12865.87
3019,31462,188320,6494,7282,18866,4670,35000,800,1194,649,179,599,3451,127792.0,8140.44,24363.3
3020,56110,185213,7960,3951,2136,8101,8000,800,1954,499,0,599,2849,159438.0,9353.0,2619.32
3021,95937,98006,12671,4859,1517,8518,8000,800,1600,199,179,0,4811,68634.5,14486.1,1699.66
3022,133119,154705,12920,2239,10803,4978,12000,800,2571,0,0,599,2153,121112.0,9252.84,11666.07
3023,33935,84994,2946,1755,2453,4492,0,800,887,199,119,299,2480,74387.0,2729.54,2460.09
3024,63340,180714,9315,1036,5114,8860,35000,800,3943,649,119,599,3709,123732.5,7456.87,6637.73
3025,136845,93869,6063,6721,23883,5151,35000,800,2912,0,0,299,2372,31577.0,7079.77,20086.38
3026,73689,153795,12138,5415,14231,8411,25000,800,1972,0,0,299,1940,103686.5,15442.17,10354.75
3027,115725,75119,7575,1981,4269,7786,25000,800,2323,199,0,0,1339,34652.5,8019.96,3297.69
3028,127265,181289,14144,2942,19145,3612,8000,800,3088,199,179,599,120,148382.5,14181.04,18564.67
3029,114285,44294,8091,7503,1540,2109,12000,800,1488,649,119,0,4714,14902.5,8508.89,1195.33
3030,86019,130108,3178,4034,16700,4949,25000,800,2908,199,179,0,2486,84105.5,4050.39,18836.19
3031,90739,146284,4256,5777,15104,4239,25000,800,939,199,0,0,2985,101673.0,4586.68,11601.7
3032,30258,34544,11211,7899,4474,7401,25000,800,1246,0,179,599,2671,-11443.5,11235.72,5327.05
3033,147688,27420,4950,2786,3497,3070,25000,800,3989,499,0,599,2879,-13497.5,4274.13,4190.64
3034,40685,92082,8281,4212,9209,2222,8000,800,3118,0,119,599,1059,66425.0,10490.49,10453.07
3035,78916,9282,3986,1061,21364,3219,12000,800,2732,649,179,299,1297,-23489.0,4081.2,20697.33
3036,39607,140503,5723,1310,15887,5074,12000,800,3637,199,179,299,4522,104870.0,7018.02,14744.42
3037,35625,94405,13601,5413,21468,2317,0,800,1186,649,119,299,3793,66159.5,10286.53,18693.57
3038,49583,197543,13377,5920,23584,4328,12000,800,958,199,0,0,2437,157544.5,9538.96,26450.72
3039,27480,136071,11181,7290,24768,3071,12000,800,3972,649,179,299,4783,90234.0,10634.09,25964.39
3040,115847,87304,12781,1911,23558,7585,8000,800,2784,499,179,299,1289,50536.5,14549.93,17115.45
3041,29145,48014,5879,4334,18478,5021,25000,800,3106,499,179,599,2895,-1920.0,6738.84,18838.07
3042,93296,85570,10735,2965,13195,6203,25000,800,1494,0,119,0,4113,37495.0,9131.3,12373.99
3043,43828,10009,2949,7799,21803,5645,0,800,1364,649,0,0,4444,-16346.0,2141.55,15582.42
3044,24761,54230,14306,3051,18058,9737,8000,800,939,199,179,0,4563,16974.0,17299.22,16980.5
3045,69933,23910,9843,5644,19283,2084,0,800,3981,199,0,599,1457,-1553.0,9110.04,23754.57
3046,51556,154975,10179,2156,15455,4275,25000,800,2571,649,0,599,1682,107641.5,9327.65,18848.62
3047,74426,90430,10535,4332,13080,7942,35000,800,2672,199,0,299,336,33179.5,7391.68,12266.12
3048,110814,199071,7231,7082,22921,3253,35000,800,1317,649,0,599,1558,138904.5,8168.98,21937.28
3049,39725,56683,2752,7165,4413,6367,12000,800,975,499,0,0,4114,27946.5,2949.96,5565.53
3050,29826,102593,12992,6231,20319,9311,35000,800,3939,649,179,299,3375,33925.5,10227.66,24454.3
3051,76527,196405,7305,4565,10804,8322,25000,800,908,499,0,599,1092,152009.0,7746.33,7880.05
3052,64807,104742,14933,2111,19559,4506,0,800,3930,0,179,299,3596,75383.5,10923.11,18398.71
3053,135446,142434,13233,3576,22603,9092,12000,800,3422,199,119,599,2435,98608.0,9921.78,28928.78
3054,62502,134569,6349,5847,12684,5215,12000,800,1745,649,119,0,1533,102675.5,6297.15,11826.74
3055,85921,64045,7195,7507,19190,2270,35000,800,3773,199,0,599,1668,3925.0,6163.89,14156.27
3056,138654,111882,7520,7387,20431,6020,35000,800,3283,199,0,299,2353,49269.0,9096.26,14866.5
3057,57037,63212,8305,5320,20312,8682,12000,800,1520,0,0,599,2862,24121.5,10232.26,23245.57
3058,132774,153057,14846,5956,22019,3873,25000,800,1336,199,119,599,2237,99420.0,14689.15,16118.41
3059,74468,79349,2569,1337,13369,9579,8000,800,1359,0,179,0,1273,54311.0,2858.2,15140.7
3060,112633,79720,13534,6056,13731,5504,35000,800,3073,199,179,299,2841,17916.5,17375.93,10250.07
3061,117188,162542,5103,2159,3403,8246,8000,800,2054,199,0,599,2753,138681.5,6495.88,3346.11
3062,79625,55519,9952,2128,9972,2983,0,800,1176,199,119,599,276,39832.5,11933.27,12038.68
3063,117054,116358,10387,4382,10086,2219,0,800,2555,649,179,0,2554,96084.0,8056.14,11604.79
3064,118636,89470,12287,4897,15502,4792,8000,800,1106,199,0,299,353,59974.0,12205.06,18029.96
3065,55389,47605,3890,3798,24477,3058,25000,800,3480,199,119,0,2846,-2450.5,3836.0,30576.62
3066,85277,100411,4226,2128,13195,9806,8000,800,1874,499,119,0,3979,70462.5,3864.65,12810.16
3067,79934,121938,8248,6599,24501,2937,25000,800,3626,0,0,0,1085,70284.5,10360.94,22556.38
3068,31492,186511,12749,3310,14603,6814,12000,800,3265,199,179,599,3259,147472.0,12716.87,13953.1
3069,42738,139021,9238,3366,10980,9751,8000,800,3527,0,179,299,2885,106663.5,8120.84,9001.95
3070,27459,44754,14681,4392,19036,5273,25000,800,3861,199,0,299,221,-7317.0,15948.18,20115.02
3071,149545,135918,4426,6398,24380,4450,0,800,867,0,179,0,2386,111859.0,3799.64,18761.73
3072,75706,79277,8156,6296,11378,7933,8000,800,1422,0,119,0,4735,47319.5,8768.0,13100.71
3073,36257,86816,14728,3104,17113,9818,25000,800,1074,0,119,599,1845,34997.5,16677.6,16555.59
3074,126046,182580,12434,6837,14126,8304,25000,800,1561,199,179,599,4680,128711.5,9421.07,16068.45
3075,58087,39013,9686,3535,18225,5523,0,800,823,499,119,299,1594,16394.5,6807.7,20194.65
